x,y,ux,uy,velocity_magnitude
37,63,0.017564,0.000000,0.017564
38,0,0.017564,-0.000000,0.017564
38,1,0.051546,0.000000,0.051546
38,2,0.083192,-0.000000,0.083192
38,3,0.112608,0.000000,0.112608
38,4,0.139901,-0.000000,0.139901
38,5,0.165179,0.000000,0.165179
38,6,0.188546,-0.000000,0.188546
38,7,0.210103,0.000000,0.210103
38,8,0.229952,-0.000000,0.229952
38,9,0.248191,0.000000,0.248191
38,10,0.264914,-0.000000,0.264914
38,11,0.280216,0.000000,0.280216
38,12,0.294185,-0.000000,0.294185
38,13,0.306907,0.000000,0.306907
38,14,0.318464,-0.000000,0.318464
38,15,0.328937,0.000000,0.328937
38,16,0.338399,-0.000000,0.338399
38,17,0.346921,0.000000,0.346921
38,18,0.354571,-0.000000,0.354571
38,19,0.361411,0.000000,0.361411
38,20,0.367499,-0.000000,0.367499
38,21,0.372889,0.000000,0.372889
38,22,0.377632,-0.000000,0.377632
38,23,0.381771,0.000000,0.381771
38,24,0.385348,-0.000000,0.385348
38,25,0.388398,0.000000,0.388398
38,26,0.390954,-0.000000,0.390954
38,27,0.393043,0.000000,0.393043
38,28,0.394687,-0.000000,0.394687
38,29,0.395904,0.000000,0.395904
38,30,0.396708,-0.000000,0.396708
38,31,0.397107,0.000000,0.397107
38,32,0.397107,-0.000000,0.397107
38,33,0.396708,0.000000,0.396708
38,34,0.395904,-0.000000,0.395904
38,35,0.394687,0.000000,0.394687
38,36,0.393043,-0.000000,0.393043
38,37,0.390954,0.000000,0.390954
38,38,0.388398,-0.000000,0.388398
38,39,0.385348,0.000000,0.385348
38,40,0.381771,-0.000000,0.381771
38,41,0.377632,0.000000,0.377632
38,42,0.372889,-0.000000,0.372889
38,43,0.367499,0.000000,0.367499
38,44,0.361411,-0.000000,0.361411
38,45,0.354571,0.000000,0.354571
38,46,0.346921,-0.000000,0.346921
38,47,0.338399,0.000000,0.338399
38,48,0.328937,-0.000000,0.328937
38,49,0.318464,0.000000,0.318464
38,50,0.306907,-0.000000,0.306907
38,51,0.294185,0.000000,0.294185
38,52,0.280216,-0.000000,0.280216
38,53,0.264914,0.000000,0.264914
38,54,0.248191,-0.000000,0.248191
38,55,0.229952,0.000000,0.229952
38,56,0.210103,-0.000000,0.210103
38,57,0.188546,0.000000,0.188546
38,58,0.165179,-0.000000,0.165179
38,59,0.139901,0.000000,0.139901
38,60,0.112608,-0.000000,0.112608
38,61,0.083192,0.000000,0.083192
38,62,0.051546,-0.000000,0.051546
38,63,0.017564,0.000000,0.017564
39,0,0.017564,-0.000000,0.017564
39,1,0.051546,0.000000,0.051546
39,2,0.083192,-0.000000,0.083192
39,3,0.112608,0.000000,0.112608
39,4,0.139901,-0.000000,0.139901
39,5,0.165179,0.000000,0.165179
39,6,0.188546,-0.000000,0.188546
39,7,0.210103,0.000000,0.210103
39,8,0.229952,-0.000000,0.229952
39,9,0.248191,0.000000,0.248191
39,10,0.264914,-0.000000,0.264914
39,11,0.280216,0.000000,0.280216
39,12,0.294185,-0.000000,0.294185
39,13,0.306907,0.000000,0.306907
39,14,0.318464,-0.000000,0.318464
39,15,0.328937,0.000000,0.328937
39,16,0.338399,-0.000000,0.338399
39,17,0.346921,0.000000,0.346921
39,18,0.354571,-0.000000,0.354571
39,19,0.361411,0.000000,0.361411
39,20,0.367499,-0.000000,0.367499
39,21,0.372889,0.000000,0.372889
39,22,0.377632,-0.000000,0.377632
39,23,0.381771,0.000000,0.381771
39,24,0.385348,-0.000000,0.385348
39,25,0.388398,0.000000,0.388398
39,26,0.390954,-0.000000,0.390954
39,27,0.393043,0.000000,0.393043
39,28,0.394687,-0.000000,0.394687
39,29,0.395904,0.000000,0.395904
39,30,0.396708,-0.000000,0.396708
39,31,0.397107,0.000000,0.397107
39,32,0.397107,-0.000000,0.397107
39,33,0.396708,0.000000,0.396708
39,34,0.395904,-0.000000,0.395904
39,35,0.394687,0.000000,0.394687
39,36,0.393043,-0.000000,0.393043
39,37,0.390954,0.000000,0.390954
39,38,0.388398,-0.000000,0.388398
39,39,0.385348,0.000000,0.385348
39,40,0.381771,-0.000000,0.381771
39,41,0.377632,0.000000,0.377632
39,42,0.372889,-0.000000,0.372889
39,43,0.367499,0.000000,0.367499
39,44,0.361411,-0.000000,0.361411
39,45,0.354571,0.000000,0.354571
39,46,0.346921,-0.000000,0.346921
39,47,0.338399,0.000000,0.338399
39,48,0.328937,-0.000000,0.328937
39,49,0.318464,0.000000,0.318464
39,50,0.306907,-0.000000,0.306907
39,51,0.294185,0.000000,0.294185
39,52,0.280216,-0.000000,0.280216
39,53,0.264914,0.000000,0.264914
39,54,0.248191,-0.000000,0.248191
39,55,0.229952,0.000000,0.229952
39,56,0.210103,-0.000000,0.210103
39,57,0.188546,0.000000,0.188546
39,58,0.165179,-0.000000,0.165179
39,59,0.139901,0.000000,0.139901
39,60,0.112608,-0.000000,0.112608
39,61,0.083192,0.000000,0.083192
39,62,0.051546,-0.000000,0.051546
39,63,0.017564,0.000000,0.017564
40,0,0.017564,-0.000000,0.017564
40,1,0.051546,0.000000,0.051546
40,2,0.083192,-0.000000,0.083192
40,3,0.112608,0.000000,0.112608
40,4,0.139901,-0.000000,0.139901
40,5,0.165179,0.000000,0.165179
40,6,0.188546,-0.000000,0.188546
40,7,0.210103,0.000000,0.210103
40,8,0.229952,-0.000000,0.229952
40,9,0.248191,0.000000,0.248191
40,10,0.264914,-0.000000,0.264914
40,11,0.280216,0.000000,0.280216
40,12,0.294185,-0.000000,0.294185
40,13,0.306907,0.000000,0.306907
40,14,0.318464,-0.000000,0.318464
40,15,0.328937,0.000000,0.328937
40,16,0.338399,-0.000000,0.338399
40,17,0.346921,0.000000,0.346921
40,18,0.354571,-0.000000,0.354571
40,19,0.361411,0.000000,0.361411
40,20,0.367499,-0.000000,0.367499
40,21,0.372889,0.000000,0.372889
40,22,0.377632,-0.000000,0.377632
40,23,0.381771,0.000000,0.381771
40,24,0.385348,-0.000000,0.385348
40,25,0.388398,0.000000,0.388398
40,26,0.390954,-0.000000,0.390954
40,27,0.393043,0.000000,0.393043
40,28,0.394687,-0.000000,0.394687
40,29,0.395904,0.000000,0.395904
40,30,0.396708,-0.000000,0.396708
40,31,0.397107,0.000000,0.397107
40,32,0.397107,-0.000000,0.397107
40,33,0.396708,0.000000,0.396708
40,34,0.395904,-0.000000,0.395904
40,35,0.394687,0.000000,0.394687
40,36,0.393043,-0.000000,0.393043
40,37,0.390954,0.000000,0.390954
40,38,0.388398,-0.000000,0.388398
40,39,0.385348,0.000000,0.385348
40,40,0.381771,-0.000000,0.381771
40,41,0.377632,0.000000,0.377632
40,42,0.372889,-0.000000,0.372889
40,43,0.367499,0.000000,0.367499
40,44,0.361411,-0.000000,0.361411
40,45,0.354571,0.000000,0.354571
40,46,0.346921,-0.000000,0.346921
40,47,0.338399,0.000000,0.338399
40,48,0.328937,-0.000000,0.328937
40,49,0.318464,0.000000,0.318464
40,50,0.306907,-0.000000,0.306907
40,51,0.294185,0.000000,0.294185
40,52,0.280216,-0.000000,0.280216
40,53,0.264914,0.000000,0.264914
40,54,0.248191,-0.000000,0.248191
40,55,0.229952,0.000000,0.229952
40,56,0.210103,-0.000000,0.210103
40,57,0.188546,0.000000,0.188546
40,58,0.165179,-0.000000,0.165179
40,59,0.139901,0.000000,0.139901
40,60,0.112608,-0.000000,0.112608
40,61,0.083192,0.000000,0.083192
40,62,0.051546,-0.000000,0.051546
40,63,0.017564,0.000000,0.017564
41,0,0.017564,-0.000000,0.017564
41,1,0.051546,0.000000,0.051546
41,2,0.083192,-0.000000,0.083192
41,3,0.112608,0.000000,0.112608
41,4,0.139901,-0.000000,0.139901
41,5,0.165179,0.000000,0.165179
41,6,0.188546,-0.000000,0.188546
41,7,0.210103,0.000000,0.210103
41,8,0.229952,-0.000000,0.229952
41,9,0.248191,0.000000,0.248191
41,10,0.264914,-0.000000,0.264914
41,11,0.280216,0.000000,0.280216
41,12,0.294185,-0.000000,0.294185
41,13,0.306907,0.000000,0.306907
41,14,0.318464,-0.000000,0.318464
41,15,0.328937,0.000000,0.328937
41,16,0.338399,-0.000000,0.338399
41,17,0.346921,0.000000,0.346921
41,18,0.354571,-0.000000,0.354571
41,19,0.361411,0.000000,0.361411
41,20,0.367499,-0.000000,0.367499
41,21,0.372889,0.000000,0.372889
41,22,0.377632,-0.000000,0.377632
41,23,0.381771,0.000000,0.381771
41,24,0.385348,-0.000000,0.385348
41,25,0.388398,0.000000,0.388398
41,26,0.390954,-0.000000,0.390954
41,27,0.393043,0.000000,0.393043
41,28,0.394687,-0.000000,0.394687
41,29,0.395904,0.000000,0.395904
41,30,0.396708,-0.000000,0.396708
41,31,0.397107,0.000000,0.397107
41,32,0.397107,-0.000000,0.397107
41,33,0.396708,0.000000,0.396708
41,34,0.395904,-0.000000,0.395904
41,35,0.394687,0.000000,0.394687
41,36,0.393043,-0.000000,0.393043
41,37,0.390954,0.000000,0.390954
41,38,0.388398,-0.000000,0.388398
41,39,0.385348,0.000000,0.385348
41,40,0.381771,-0.000000,0.381771
41,41,0.377632,0.000000,0.377632
41,42,0.372889,-0.000000,0.372889
41,43,0.367499,0.000000,0.367499
41,44,0.361411,-0.000000,0.361411
41,45,0.354571,0.000000,0.354571
41,46,0.346921,-0.000000,0.346921
41,47,0.338399,0.000000,0.338399
41,48,0.328937,-0.000000,0.328937
41,49,0.318464,0.000000,0.318464
41,50,0.306907,-0.000000,0.306907
41,51,0.294185,0.000000,0.294185
41,52,0.280216,-0.000000,0.280216
41,53,0.264914,0.000000,0.264914
41,54,0.248191,-0.000000,0.248191
41,55,0.229952,0.000000,0.229952
41,56,0.210103,-0.000000,0.210103
41,57,0.188546,0.000000,0.188546
41,58,0.165179,-0.000000,0.165179
41,59,0.139901,0.000000,0.139901
41,60,0.112608,-0.000000,0.112608
41,61,0.083192,0.000000,0.083192
41,62,0.051546,-0.000000,0.051546
41,63,0.017564,0.000000,0.017564
42,0,0.017564,-0.000000,0.017564
42,1,0.051546,0.000000,0.051546
42,2,0.083192,-0.000000,0.083192
42,3,0.112608,0.000000,0.112608
42,4,0.139901,-0.000000,0.139901
42,5,0.165179,0.000000,0.165179
42,6,0.188546,-0.000000,0.188546
42,7,0.210103,0.000000,0.210103
42,8,0.229952,-0.000000,0.229952
42,9,0.248191,0.000000,0.248191
42,10,0.264914,-0.000000,0.264914
42,11,0.280216,0.000000,0.280216
42,12,0.294185,-0.000000,0.294185
42,13,0.306907,0.000000,0.306907
42,14,0.318464,-0.000000,0.318464
42,15,0.328937,0.000000,0.328937
42,16,0.338399,-0.000000,0.338399
42,17,0.346921,0.000000,0.346921
42,18,0.354571,-0.000000,0.354571
42,19,0.361411,0.000000,0.361411
42,20,0.367499,-0.000000,0.367499
42,21,0.372889,0.000000,0.372889
42,22,0.377632,-0.000000,0.377632
42,23,0.381771,0.000000,0.381771
42,24,0.385348,-0.000000,0.385348
42,25,0.388398,0.000000,0.388398
42,26,0.390954,-0.000000,0.390954
42,27,0.393043,0.000000,0.393043
42,28,0.394687,-0.000000,0.394687
42,29,0.395904,0.000000,0.395904
42,30,0.396708,-0.000000,0.396708
42,31,0.397107,0.000000,0.397107
42,32,0.397107,-0.000000,0.397107
42,33,0.396708,0.000000,0.396708
42,34,0.395904,-0.000000,0.395904
42,35,0.394687,0.000000,0.394687
42,36,0.393043,-0.000000,0.393043
42,37,0.390954,0.000000,0.390954
42,38,0.388398,-0.000000,0.388398
42,39,0.385348,0.000000,0.385348
42,40,0.381771,-0.000000,0.381771
42,41,0.377632,0.000000,0.377632
42,42,0.372889,-0.000000,0.372889
42,43,0.367499,0.000000,0.367499
42,44,0.361411,-0.000000,0.361411
42,45,0.354571,0.000000,0.354571
42,46,0.346921,-0.000000,0.346921
42,47,0.338399,0.000000,0.338399
42,48,0.328937,-0.000000,0.328937
42,49,0.318464,0.000000,0.318464
42,50,0.306907,-0.000000,0.306907
42,51,0.294185,0.000000,0.294185
42,52,0.280216,-0.000000,0.280216
42,53,0.264914,0.000000,0.264914
42,54,0.248191,-0.000000,0.248191
42,55,0.229952,0.000000,0.229952
42,56,0.210103,-0.000000,0.210103
42,57,0.188546,0.000000,0.188546
42,58,0.165179,-0.000000,0.165179
42,59,0.139901,0.000000,0.139901
42,60,0.112608,-0.000000,0.112608
42,61,0.083192,0.000000,0.083192
42,62,0.051546,-0.000000,0.051546
42,63,0.017564,0.000000,0.017564
43,0,0.017564,-0.000000,0.017564
43,1,0.051546,0.000000,0.051546
43,2,0.083192,-0.000000,0.083192
43,3,0.112608,0.000000,0.112608
43,4,0.139901,-0.000000,0.139901
43,5,0.165179,0.000000,0.165179
43,6,0.188546,-0.000000,0.188546
43,7,0.210103,0.000000,0.210103
43,8,0.229952,-0.000000,0.229952
43,9,0.248191,0.000000,0.248191
43,10,0.264914,-0.000000,0.264914
43,11,0.280216,0.000000,0.280216
43,12,0.294185,-0.000000,0.294185
43,13,0.306907,0.000000,0.306907
43,14,0.318464,-0.000000,0.318464
43,15,0.328937,0.000000,0.328937
43,16,0.338399,-0.000000,0.338399
43,17,0.346921,0.000000,0.346921
43,18,0.354571,-0.000000,0.354571
43,19,0.361411,0.000000,0.361411
43,20,0.367499,-0.000000,0.367499
43,21,0.372889,0.000000,0.372889
43,22,0.377632,-0.000000,0.377632
43,23,0.381771,0.000000,0.381771
43,24,0.385348,-0.000000,0.385348
43,25,0.388398,0.000000,0.388398
43,26,0.390954,-0.000000,0.390954
43,27,0.393043,0.000000,0.393043
43,28,0.394687,-0.000000,0.394687
43,29,0.395904,0.000000,0.395904
43,30,0.396708,-0.000000,0.396708
43,31,0.397107,0.000000,0.397107
43,32,0.397107,-0.000000,0.397107
43,33,0.396708,0.000000,0.396708
43,34,0.395904,-0.000000,0.395904
43,35,0.394687,0.000000,0.394687
43,36,0.393043,-0.000000,0.393043
43,37,0.390954,0.000000,0.390954
43,38,0.388398,-0.000000,0.388398
43,39,0.385348,0.000000,0.385348
43,40,0.381771,-0.000000,0.381771
43,41,0.377632,0.000000,0.377632
43,42,0.372889,-0.000000,0.372889
43,43,0.367499,0.000000,0.367499
43,44,0.361411,-0.000000,0.361411
43,45,0.354571,0.000000,0.354571
43,46,0.346921,-0.000000,0.346921
43,47,0.338399,0.000000,0.338399
43,48,0.328937,-0.000000,0.328937
43,49,0.318464,0.000000,0.318464
43,50,0.306907,-0.000000,0.306907
43,51,0.294185,0.000000,0.294185
43,52,0.280216,-0.000000,0.280216
43,53,0.264914,0.000000,0.264914
43,54,0.248191,-0.000000,0.248191
43,55,0.229952,0.000000,0.229952
43,56,0.210103,-0.000000,0.210103
43,57,0.188546,0.000000,0.188546
43,58,0.165179,-0.000000,0.165179
43,59,0.139901,0.000000,0.139901
43,60,0.112608,-0.000000,0.112608
43,61,0.083192,0.000000,0.083192
43,62,0.051546,-0.000000,0.051546
43,63,0.017564,0.000000,0.017564
44,0,0.017564,-0.000000,0.017564
44,1,0.051546,0.000000,0.051546
44,2,0.083192,-0.000000,0.083192
44,3,0.112608,0.000000,0.112608
44,4,0.139901,-0.000000,0.139901
44,5,0.165179,0.000000,0.165179
44,6,0.188546,-0.000000,0.188546
44,7,0.210103,0.000000,0.210103
44,8,0.229952,-0.000000,0.229952
44,9,0.248191,0.000000,0.248191
44,10,0.264914,-0.000000,0.264914
44,11,0.280216,0.000000,0.280216
44,12,0.294185,-0.000000,0.294185
44,13,0.306907,0.000000,0.306907
44,14,0.318464,-0.000000,0.318464
44,15,0.328937,0.000000,0.328937
44,16,0.338399,-0.000000,0.338399
44,17,0.346921,0.000000,0.346921
44,18,0.354571,-0.000000,0.354571
44,19,0.361411,0.000000,0.361411
44,20,0.367499,-0.000000,0.367499
44,21,0.372889,0.000000,0.372889
44,22,0.377632,-0.000000,0.377632
44,23,0.381771,0.000000,0.381771
44,24,0.385348,-0.000000,0.385348
44,25,0.388398,0.000000,0.388398
44,26,0.390954,-0.000000,0.390954
44,27,0.393043,0.000000,0.393043
44,28,0.394687,-0.000000,0.394687
44,29,0.395904,0.000000,0.395904
44,30,0.396708,-0.000000,0.396708
44,31,0.397107,0.000000,0.397107
44,32,0.397107,-0.000000,0.397107
44,33,0.396708,0.000000,0.396708
44,34,0.395904,-0.000000,0.395904
44,35,0.394687,0.000000,0.394687
44,36,0.393043,-0.000000,0.393043
44,37,0.390954,0.000000,0.390954
44,38,0.388398,-0.000000,0.388398
44,39,0.385348,0.000000,0.385348
44,40,0.381771,-0.000000,0.381771
44,41,0.377632,0.000000,0.377632
44,42,0.372889,-0.000000,0.372889
44,43,0.367499,0.000000,0.367499
44,44,0.361411,-0.000000,0.361411
44,45,0.354571,0.000000,0.354571
44,46,0.346921,-0.000000,0.346921
44,47,0.338399,0.000000,0.338399
44,48,0.328937,-0.000000,0.328937
44,49,0.318464,0.000000,0.318464
44,50,0.306907,-0.000000,0.306907
44,51,0.294185,0.000000,0.294185
44,52,0.280216,-0.000000,0.280216
44,53,0.264914,0.000000,0.264914
44,54,0.248191,-0.000000,0.248191
44,55,0.229952,0.000000,0.229952
44,56,0.210103,-0.000000,0.210103
44,57,0.188546,0.000000,0.188546
44,58,0.165179,-0.000000,0.165179
44,59,0.139901,0.000000,0.139901
44,60,0.112608,-0.000000,0.112608
44,61,0.083192,0.000000,0.083192
44,62,0.051546,-0.000000,0.051546
44,63,0.017564,0.000000,0.017564
45,0,0.017564,-0.000000,0.017564
45,1,0.051546,0.000000,0.051546
45,2,0.083192,-0.000000,0.083192
45,3,0.112608,0.000000,0.112608
45,4,0.139901,-0.000000,0.139901
45,5,0.165179,0.000000,0.165179
45,6,0.188546,-0.000000,0.188546
45,7,0.210103,0.000000,0.210103
45,8,0.229952,-0.000000,0.229952
45,9,0.248191,0.000000,0.248191
45,10,0.264914,-0.000000,0.264914
45,11,0.280216,0.000000,0.280216
45,12,0.294185,-0.000000,0.294185
45,13,0.306907,0.000000,0.306907
45,14,0.318464,-0.000000,0.318464
45,15,0.328937,0.000000,0.328937
45,16,0.338399,-0.000000,0.338399
45,17,0.346921,0.000000,0.346921
45,18,0.354571,-0.000000,0.354571
45,19,0.361411,0.000000,0.361411
45,20,0.367499,-0.000000,0.367499
45,21,0.372889,0.000000,0.372889
45,22,0.377632,-0.000000,0.377632
45,23,0.381771,0.000000,0.381771
45,24,0.385348,-0.000000,0.385348
45,25,0.388398,0.000000,0.388398
45,26,0.390954,-0.000000,0.390954
45,27,0.393043,0.000000,0.393043
45,28,0.394687,-0.000000,0.394687
45,29,0.395904,0.000000,0.395904
45,30,0.396708,-0.000000,0.396708
45,31,0.397107,0.000000,0.397107
45,32,0.397107,-0.000000,0.397107
45,33,0.396708,0.000000,0.396708
45,34,0.395904,-0.000000,0.395904
45,35,0.394687,0.000000,0.394687
45,36,0.393043,-0.000000,0.393043
45,37,0.390954,0.000000,0.390954
45,38,0.388398,-0.000000,0.388398
45,39,0.385348,0.000000,0.385348
45,40,0.381771,-0.000000,0.381771
45,41,0.377632,0.000000,0.377632
45,42,0.372889,-0.000000,0.372889
45,43,0.367499,0.000000,0.367499
45,44,0.361411,-0.000000,0.361411
45,45,0.354571,0.000000,0.354571
45,46,0.346921,-0.000000,0.346921
45,47,0.338399,0.000000,0.338399
45,48,0.328937,-0.000000,0.328937
45,49,0.318464,0.000000,0.318464
45,50,0.306907,-0.000000,0.306907
45,51,0.294185,0.000000,0.294185
45,52,0.280216,-0.000000,0.280216
45,53,0.264914,0.000000,0.264914
45,54,0.248191,-0.000000,0.248191
45,55,0.229952,0.000000,0.229952
45,56,0.210103,-0.000000,0.210103
45,57,0.188546,0.000000,0.188546
45,58,0.165179,-0.000000,0.165179
45,59,0.139901,0.000000,0.139901
45,60,0.112608,-0.000000,0.112608
45,61,0.083192,0.000000,0.083192
45,62,0.051546,-0.000000,0.051546
45,63,0.017564,0.000000,0.017564
46,0,0.017564,-0.000000,0.017564
46,1,0.051546,0.000000,0.051546
46,2,0.083192,-0.000000,0.083192
46,3,0.112608,0.000000,0.112608
46,4,0.139901,-0.000000,0.139901
46,5,0.165179,0.000000,0.165179
46,6,0.188546,-0.000000,0.188546
46,7,0.210103,0.000000,0.210103
46,8,0.229952,-0.000000,0.229952
46,9,0.248191,0.000000,0.248191
46,10,0.264914,-0.000000,0.264914
46,11,0.280216,0.000000,0.280216
46,12,0.294185,-0.000000,0.294185
46,13,0.306907,0.000000,0.306907
46,14,0.318464,-0.000000,0.318464
46,15,0.328937,0.000000,0.328937
46,16,0.338399,-0.000000,0.338399
46,17,0.346921,0.000000,0.346921
46,18,0.354571,-0.000000,0.354571
46,19,0.361411,0.000000,0.361411
46,20,0.367499,-0.000000,0.367499
46,21,0.372889,0.000000,0.372889
46,22,0.377632,-0.000000,0.377632
46,23,0.381771,0.000000,0.381771
46,24,0.385348,-0.000000,0.385348
46,25,0.388398,0.000000,0.388398
46,26,0.390954,-0.000000,0.390954
46,27,0.393043,0.000000,0.393043
46,28,0.394687,-0.000000,0.394687
46,29,0.395904,0.000000,0.395904
46,30,0.396708,-0.000000,0.396708
46,31,0.397107,0.000000,0.397107
46,32,0.397107,-0.000000,0.397107
46,33,0.396708,0.000000,0.396708
46,34,0.395904,-0.000000,0.395904
46,35,0.394687,0.000000,0.394687
46,36,0.393043,-0.000000,0.393043
46,37,0.390954,0.000000,0.390954
46,38,0.388398,-0.000000,0.388398
46,39,0.385348,0.000000,0.385348
46,40,0.381771,-0.000000,0.381771
46,41,0.377632,0.000000,0.377632
46,42,0.372889,-0.000000,0.372889
46,43,0.367499,0.000000,0.367499
46,44,0.361411,-0.000000,0.361411
46,45,0.354571,0.000000,0.354571
46,46,0.346921,-0.000000,0.346921
46,47,0.338399,0.000000,0.338399
46,48,0.328937,-0.000000,0.328937
46,49,0.318464,0.000000,0.318464
46,50,0.306907,-0.000000,0.306907
46,51,0.294185,0.000000,0.294185
46,52,0.280216,-0.000000,0.280216
46,53,0.264914,0.000000,0.264914
46,54,0.248191,-0.000000,0.248191
46,55,0.229952,0.000000,0.229952
46,56,0.210103,-0.000000,0.210103
46,57,0.188546,0.000000,0.188546
46,58,0.165179,-0.000000,0.165179
46,59,0.139901,0.000000,0.139901
46,60,0.112608,-0.000000,0.112608
46,61,0.083192,0.000000,0.083192
46,62,0.051546,-0.000000,0.051546
46,63,0.017564,0.000000,0.017564
47,0,0.017564,-0.000000,0.017564
47,1,0.051546,0.000000,0.051546
47,2,0.083192,-0.000000,0.083192
47,3,0.112608,0.000000,0.112608
47,4,0.139901,-0.000000,0.139901
47,5,0.165179,0.000000,0.165179
47,6,0.188546,-0.000000,0.188546
47,7,0.210103,0.000000,0.210103
47,8,0.229952,-0.000000,0.229952
47,9,0.248191,0.000000,0.248191
47,10,0.264914,-0.000000,0.264914
47,11,0.280216,0.000000,0.280216
47,12,0.294185,-0.000000,0.294185
47,13,0.306907,0.000000,0.306907
47,14,0.318464,-0.000000,0.318464
47,15,0.328937,0.000000,0.328937
47,16,0.338399,-0.000000,0.338399
47,17,0.346921,0.000000,0.346921
47,18,0.354571,-0.000000,0.354571
47,19,0.361411,0.000000,0.361411
47,20,0.367499,-0.000000,0.367499
47,21,0.372889,0.000000,0.372889
47,22,0.377632,-0.000000,0.377632
47,23,0.381771,0.000000,0.381771
47,24,0.385348,-0.000000,0.385348
47,25,0.388398,0.000000,0.388398
47,26,0.390954,-0.000000,0.390954
47,27,0.393043,0.000000,0.393043
47,28,0.394687,-0.000000,0.394687
47,29,0.395904,0.000000,0.395904
47,30,0.396708,-0.000000,0.396708
47,31,0.397107,0.000000,0.397107
47,32,0.397107,-0.000000,0.397107
47,33,0.396708,0.000000,0.396708
47,34,0.395904,-0.000000,0.395904
47,35,0.394687,0.000000,0.394687
47,36,0.393043,-0.000000,0.393043
47,37,0.390954,0.000000,0.390954
47,38,0.388398,-0.000000,0.388398
47,39,0.385348,0.000000,0.385348
47,40,0.381771,-0.000000,0.381771
47,41,0.377632,0.000000,0.377632
47,42,0.372889,-0.000000,0.372889
47,43,0.367499,0.000000,0.367499
47,44,0.361411,-0.000000,0.361411
47,45,0.354571,0.000000,0.354571
47,46,0.346921,-0.000000,0.346921
47,47,0.338399,0.000000,0.338399
47,48,0.328937,-0.000000,0.328937
47,49,0.318464,0.000000,0.318464
47,50,0.306907,-0.000000,0.306907
47,51,0.294185,0.000000,0.294185
47,52,0.280216,-0.000000,0.280216
47,53,0.264914,0.000000,0.264914
47,54,0.248191,-0.000000,0.248191
47,55,0.229952,0.000000,0.229952
47,56,0.210103,-0.000000,0.210103
47,57,0.188546,0.000000,0.188546
47,58,0.165179,-0.000000,0.165179
47,59,0.139901,0.000000,0.139901
47,60,0.112608,-0.000000,0.112608
47,61,0.083192,0.000000,0.083192
47,62,0.051546,-0.000000,0.051546
47,63,0.017564,0.000000,0.017564
48,0,0.017564,-0.000000,0.017564
48,1,0.051546,0.000000,0.051546
48,2,0.083192,-0.000000,0.083192
48,3,0.112608,0.000000,0.112608
48,4,0.139901,-0.000000,0.139901
48,5,0.165179,0.000000,0.165179
48,6,0.188546,-0.000000,0.188546
48,7,0.210103,0.000000,0.210103
48,8,0.229952,-0.000000,0.229952
48,9,0.248191,0.000000,0.248191
48,10,0.264914,-0.000000,0.264914
48,11,0.280216,0.000000,0.280216
48,12,0.294185,-0.000000,0.294185
48,13,0.306907,0.000000,0.306907
48,14,0.318464,-0.000000,0.318464
48,15,0.328937,0.000000,0.328937
48,16,0.338399,-0.000000,0.338399
48,17,0.346921,0.000000,0.346921
48,18,0.354571,-0.000000,0.354571
48,19,0.361411,0.000000,0.361411
48,20,0.367499,-0.000000,0.367499
48,21,0.372889,0.000000,0.372889
48,22,0.377632,-0.000000,0.377632
48,23,0.381771,0.000000,0.381771
48,24,0.385348,-0.000000,0.385348
48,25,0.388398,0.000000,0.388398
48,26,0.390954,-0.000000,0.390954
48,27,0.393043,0.000000,0.393043
48,28,0.394687,-0.000000,0.394687
48,29,0.395904,0.000000,0.395904
48,30,0.396708,-0.000000,0.396708
48,31,0.397107,0.000000,0.397107
48,32,0.397107,-0.000000,0.397107
48,33,0.396708,0.000000,0.396708
48,34,0.395904,-0.000000,0.395904
48,35,0.394687,0.000000,0.394687
48,36,0.393043,-0.000000,0.393043
48,37,0.390954,0.000000,0.390954
48,38,0.388398,-0.000000,0.388398
48,39,0.385348,0.000000,0.385348
48,40,0.381771,-0.000000,0.381771
48,41,0.377632,0.000000,0.377632
48,42,0.372889,-0.000000,0.372889
48,43,0.367499,0.000000,0.367499
48,44,0.361411,-0.000000,0.361411
48,45,0.354571,0.000000,0.354571
48,46,0.346921,-0.000000,0.346921
48,47,0.338399,0.000000,0.338399
48,48,0.328937,-0.000000,0.328937
48,49,0.318464,0.000000,0.318464
48,50,0.306907,-0.000000,0.306907
48,51,0.294185,0.000000,0.294185
48,52,0.280216,-0.000000,0.280216
48,53,0.264914,0.000000,0.264914
48,54,0.248191,-0.000000,0.248191
48,55,0.229952,0.000000,0.229952
48,56,0.210103,-0.000000,0.210103
48,57,0.188546,0.000000,0.188546
48,58,0.165179,-0.000000,0.165179
48,59,0.139901,0.000000,0.139901
48,60,0.112608,-0.000000,0.112608
48,61,0.083192,0.000000,0.083192
48,62,0.051546,-0.000000,0.051546
48,63,0.017564,0.000000,0.017564
49,0,0.017564,-0.000000,0.017564
49,1,0.051546,0.000000,0.051546
49,2,0.083192,-0.000000,0.083192
49,3,0.112608,0.000000,0.112608
49,4,0.139901,-0.000000,0.139901
49,5,0.165179,0.000000,0.165179
49,6,0.188546,-0.000000,0.188546
49,7,0.210103,0.000000,0.210103
49,8,0.229952,-0.000000,0.229952
49,9,0.248191,0.000000,0.248191
49,10,0.264914,-0.000000,0.264914
49,11,0.280216,0.000000,0.280216
